locus tag	gene name	start	end	gene length	amino acid length	strand
SL1344_3103	SL1344_3103	3309675	3311159	1485	494	1
SL1344_3747	SL1344_3747	4002066	4003550	1485	494	-1
SL1344_0123	murE	143482	144969	1488	495	1
SL1344_0862	SL1344_0862	955489	956976	1488	495	1
SL1344_1085	ymdC	1189629	1191116	1488	495	1
SL1344_1304	sufB	1409544	1411031	1488	495	1
SL1344_1505	smvA	1613663	1615150	1488	495	-1
SL1344_1888	fliC	2005226	2006713	1488	495	-1
SL1344_3578	yhjJ	3809888	3811375	1488	495	-1
SL1344_3310	nanT	3527930	3529420	1491	496	-1
SL1344_0036	SL1344_0036	40131	41624	1494	497	1
SL1344_0268	sciI	314490	315983	1494	497	1
SL1344_1218	yeaJ	1315138	1316631	1494	497	-1
SL1344_1328	ssaC	1437254	1438747	1494	497	1
SL1344_1515	ansP	1627502	1628995	1494	497	1
SL1344_1066	SL1344_1066	1172764	1174260	1497	498	-1
SL1344_1941	SL1344_1941	2051648	2053144	1497	498	-1
SL1344_2892	SL1344_2892	3078125	3079621	1497	498	-1
SL1344_3639	lyxK	3882278	3883774	1497	498	1
SL1344_3846	yieN	4109061	4110557	1497	498	-1
SL1344_3100	SL1344_3100	3306115	3307614	1500	499	-1
SL1344_0102	araA	118080	119582	1503	500	-1
SL1344_3260	nusA	3477018	3478520	1503	500	-1
SL1344_3755	uhpB	4010364	4011866	1503	500	-1
SL1344_4227	proP	4552262	4553764	1503	500	1
SL1344_4282	yjeM	4607879	4609381	1503	500	1
SL1344_1384	tppB	1483302	1484807	1506	501	-1
SL1344_3849	rbsA	4113397	4114902	1506	501	1
SL1344_4354	iolA	4684521	4686026	1506	501	-1
SL1344_1063	putP	1168303	1169811	1509	502	1
SL1344_1396	ydgA	1496053	1497561	1509	502	-1
SL1344_1475	SL1344_1475	1579493	1581001	1509	502	-1
SL1344_1553	SL1344_1553	1668555	1670063	1509	502	-1
SL1344_3493	glpD	3710052	3711560	1509	502	1
SL1344_4035	glpK	4315780	4317288	1509	502	-1
SL1344_0431	SL1344_0431	489742	491253	1512	503	1
SL1344_4407	pepA	4741031	4742542	1512	503	-1
SL1344_2772	SL1344_2772	2958600	2960114	1515	504	1
SL1344_0075	caiT	86689	88206	1518	505	-1
SL1344_2331	purF	2472052	2473569	1518	505	-1
SL1344_3016	lysS	3219939	3221456	1518	505	-1
SL1344_0062	citF2	70883	72403	1521	506	1
SL1344_0768	hutH	855910	857430	1521	506	1
SL1344_1995	cbiP	2097397	2098917	1521	506	-1
SL1344_2166	mglA	2282680	2284200	1521	506	-1
SL1344_2308	yfcC	2449296	2450816	1521	506	1
SL1344_2756	fljB	2935806	2937326	1521	506	-1
SL1344_2819	norR	3005941	3007461	1521	506	-1
SL1344_3190	aer	3403460	3404980	1521	506	-1
SL1344_3860	comM	4128408	4129928	1521	506	-1
SL1344_1732	ycgB	1861169	1862695	1527	508	1
SL1344_0609	citF	683317	684846	1530	509	-1
SL1344_1409	pntA	1512549	1514078	1530	509	1
SL1344_2286	nuoM	2423534	2425063	1530	509	-1
SL1344_1087	mdoG	1192559	1194094	1536	511	1
SL1344_1691	narH	1813734	1815269	1536	511	-1
SL1344_4023	ego	4304939	4306474	1536	511	1
SL1344_3718	sugR	3971323	3972860	1538	511,6666667	1
SL1344_0655	lnt	729583	731121	1539	512	-1
SL1344_0825	yliB	919266	920804	1539	512	1
SL1344_2800	emrB	2985543	2987081	1539	512	1
SL1344_3645	aldB	3889288	3890826	1539	512	-1
SL1344_1613	tyrR	1733034	1734575	1542	513	-1
SL1344_2465	ppx	2614724	2616265	1542	513	1
SL1344_2742	SL1344_2742	2918445	2919986	1542	513	-1
SL1344_3834	atpA	4097745	4099286	1542	513	-1
SL1344_1509	narY	1621277	1622821	1545	514	1
SL1344_1720	appC	1847246	1848790	1545	514	1
SL1344_1734	nhaB	1863681	1865225	1545	514	1
SL1344_2519	cadC	2694348	2695892	1545	514	1
SL1344_2529	yfhD	2710114	2711658	1545	514	1
SL1344_3670	pmgI	3918878	3920422	1545	514	1
SL1344_3865	ilvA	4135385	4136929	1545	514	1
SL1344_4164	malF	4468944	4470488	1545	514	-1
SL1344_0971	SL1344_0971	1075762	1077309	1548	515	1
SL1344_4139	SL1344_4139	4445735	4447282	1548	515	-1
SL1344_4290	yjeF	4618948	4620495	1548	515	1
SL1344_4493	yjjI	4840204	4841751	1548	515	-1
SL1344_0461	ylaB	524065	525615	1551	516	-1
SL1344_1567	SL1344_1567	1683729	1685279	1551	516	1
SL1344_0072	caiC	82567	84120	1554	517	-1
SL1344_3487	SL1344_3487	3704447	3706000	1554	517	-1
SL1344_P2_0090	pilQ	75248	76801	1554	517	-1
SL1344_1473	pqaA	1576636	1578192	1557	518	-1
SL1344_2192	rtn	2312272	2313828	1557	518	1
SL1344_2803	gshA	2989511	2991067	1557	518	-1
SL1344_2922	SL1344_2922	3104484	3106040	1557	518	-1
SL1344_3596	dppA	3835747	3837303	1557	518	-1
SL1344_4054	SL1344_4054	4338215	4339771	1557	518	1
SL1344_4124	yjbB	4433653	4435209	1557	518	1
SL1344_1757	yoaE	1884069	1885628	1560	519	-1
SL1344_1038	hpaB	1142048	1143610	1563	520	-1
SL1344_1654	trpE	1775403	1776965	1563	520	1
SL1344_0597	ahpF	670742	672307	1566	521	1
SL1344_3189	SL1344_3189	3401507	3403072	1566	521	-1
SL1344_0722	cydA	808940	810508	1569	522	1
SL1344_0034	SL1344_0034	37103	38674	1572	523	-1
SL1344_0113	leuA	132170	133741	1572	523	-1
SL1344_3223	garD	3439374	3440945	1572	523	1
SL1344_3587	yhjS	3825989	3827560	1572	523	1
SL1344_0338	SL1344_0338	386594	388168	1575	524	1
SL1344_1107	mviN	1211105	1212679	1575	524	1
SL1344_2471	guaA	2620521	2622098	1578	525	-1
SL1344_0809	ybiP	899373	900953	1581	526	-1
SL1344_2096	yegH	2201041	2202621	1581	526	1
SL1344_2570	SL1344_2570	2751510	2753090	1581	526	-1
SL1344_3488	rtcR	3706190	3707773	1584	527	1
SL1344_1008	lonH	1114817	1116403	1587	528	-1
SL1344_2196	yejF	2317871	2319460	1590	529	1
SL1344_3569	SL1344_3569	3798561	3800150	1590	529	-1
SL1344_4115	purH	4413793	4415382	1590	529	-1
SL1344_4456	hsdM	4799595	4801184	1590	529	-1
SL1344_4488	prfC	4834471	4836060	1590	529	1
SL1344_0813	ybiT	904297	905889	1593	530	1
SL1344_4021	ydeV	4302044	4303636	1593	530	-1
SL1344_1291	ydiF	1394721	1396316	1596	531	-1
SL1344_1655	trpD	1776965	1778560	1596	531	1
SL1344_1930	SL1344_1930	2042364	2043959	1596	531	-1
SL1344_1756	SL1344_1756	1882446	1884047	1602	533	1
SL1344_4118	aceB	4423328	4424929	1602	533	1
SL1344_4200	yjcC	4523673	4525274	1602	533	1
SL1344_0107	thiP	124104	125714	1611	536	-1
SL1344_0169	cueO	196528	198138	1611	536	1
SL1344_0584	entE	656928	658538	1611	536	1
SL1344_1609	mppA	1728851	1730464	1614	537	-1
SL1344_0157	yacH	183850	185464	1615	537,3333333	-1
SL1344_0054	citA2	61794	63413	1620	539	-1
SL1344_2676	SL1344_2676	2864337	2865956	1620	539	-1
SL1344_3467	pckA	3678085	3679704	1620	539	1
SL1344_2605	nadB	2780841	2782463	1623	540	1
SL1344_4310	aidB	4640194	4641816	1623	540	1
SL1344_0362	prpR	415573	417198	1626	541	-1
SL1344_1556	trg	1672732	1674357	1626	541	-1
SL1344_2253	glpA	2387952	2389580	1629	542	1
SL1344_1677	oppA	1796461	1798092	1632	543	-1
SL1344_2858	sptP	3044647	3046278	1632	543	-1
SL1344_4241	dcuS	4571185	4572816	1632	543	-1
SL1344_4430	yjhP	4774524	4776155	1632	543	-1
SL1344_1191	SL1344_1191	1295976	1297610	1635	544	1
SL1344_2932	pyrG	3120208	3121845	1638	545	-1
SL1344_0680	pgm	759169	760809	1641	546	1
SL1344_1004	pqiB	1111507	1113147	1641	546	1
SL1344_1284	ydiD	1387043	1388683	1641	546	-1
SL1344_3926	aarF	4200203	4201843	1641	546	1
SL1344_2233	yojI	2358478	2360121	1644	547	-1
SL1344_3126	SL1344_3126	3335027	3336670	1644	547	-1
SL1344_3542	tcp	3766164	3767807	1644	547	1
SL1344_4230	yjdB	4555676	4557319	1644	547	-1
SL1344_1398	fumA	1499039	1500685	1647	548	1
SL1344_2270	arnT	2406684	2408330	1647	548	1
SL1344_3809	yidC	4067739	4069385	1647	548	1
SL1344_3861	ilvG	4130518	4132164	1647	548	1
SL1344_4205	yjcE	4528937	4530583	1647	548	1
SL1344_4237	fumB	4566657	4568303	1647	548	-1
SL1344_4267	groEL	4595692	4597338	1647	548	1
SL1344_1622	sapA	1740532	1742181	1650	549	1
SL1344_3568	treF	3796899	3798548	1650	549	1
SL1344_4157	pgi	4461453	4463102	1650	549	1
SL1344_4209	actP	4532800	4534449	1650	549	-1
SL1344_0487	ushA	553122	554774	1653	550	1
SL1344_0547	SL1344_0547	614292	615944	1653	550	-1
SL1344_0876	hcp	969500	971152	1653	550	-1
SL1344_2373	SL1344_2373	2518104	2519756	1653	550	-1
SL1344_4384	treC	4715683	4717335	1653	550	-1
SL1344_1552	ydcG	1666680	1668335	1656	551	-1
SL1344_3657	lctP	3907227	3908882	1656	551	1
SL1344_0109	yabN	126851	128509	1659	552	-1
SL1344_0878	ybjD	972397	974055	1659	552	1
SL1344_0116	ilvI	135901	137562	1662	553	1
SL1344_0613	citA	687515	689176	1662	553	1
SL1344_1120	flgK	1221610	1223271	1662	553	1
SL1344_1709	ychM	1835710	1837371	1662	553	1
SL1344_1854	cheM	1972323	1973984	1662	553	-1
SL1344_2656	recN	2834452	2836113	1662	553	1
SL1344_2856	hilA	3042432	3044093	1662	553	1
SL1344_3774	yidE	4028840	4030501	1662	553	-1
SL1344_4464	tsr	4810665	4812326	1662	553	1
SL1344_0522	fdrA	590848	592512	1665	554	1
SL1344_0662	asnB	738350	740014	1665	554	-1
SL1344_2016	dhaB	2115673	2117337	1665	554	1
SL1344_P1_0063	rlgA2	57063	58727	1665	554	1
SL1344_0668	glnS	746832	748499	1668	555	1
SL1344_4508	yjjK	4857739	4859406	1668	555	-1
SL1344_2278	menD	2413342	2415012	1671	556	-1
SL1344_0918	rpsA	1022358	1024031	1674	557	1
SL1344_0485	ybaL	549838	551514	1677	558	-1
SL1344_0648	hscC	721944	723623	1680	559	-1
SL1344_0688	kdpA	771767	773446	1680	559	-1
SL1344_2743	SL1344_2743	2920209	2921888	1680	559	1
SL1344_3172	yqiK	3381125	3382804	1680	559	1
SL1344_3589	yhjU	3827745	3829424	1680	559	1
SL1344_1898	fliF	2014107	2015789	1683	560	1
SL1344_P2_0093	pilN	78539	80221	1683	560	-1
SL1344_0767	hutU	854223	855908	1686	561	1
SL1344_0834	SL1344_0834	929593	931278	1686	561	1
SL1344_0846	SL1344_0846	941970	943655	1686	561	-1
SL1344_1030	sopB	1134553	1136238	1686	561	-1
SL1344_1747	fadD	1872787	1874472	1686	561	-1
SL1344_2137	yehU	2252176	2253861	1686	561	-1
SL1344_3705	ligB	3952470	3954155	1686	561	-1
SL1344_2181	fruA	2301297	2302985	1689	562	-1
SL1344_2877	invG	3064173	3065861	1689	562	-1
SL1344_3762	ilvB	4017229	4018917	1689	562	-1
SL1344_3600	yhjW	3841901	3843592	1692	563	-1
SL1344_1496	sfcA	1602664	1604361	1698	565	1
SL1344_2713	SL1344_2713	2891273	2892970	1698	565	-1
SL1344_0450	ybaE	511917	513617	1701	566	-1
SL1344_2443	narQ	2589478	2591178	1701	566	1
SL1344_3121	hybC	3329490	3331193	1704	567	-1
SL1344_4260	dipZ	4587963	4589666	1704	567	-1
SL1344_1403	SL1344_1403	1504670	1506376	1707	568	-1
SL1344_0103	araB	119593	121302	1710	569	-1
SL1344_2829	hycE	3016470	3018179	1710	569	-1
SL1344_3466	yhgE	3675996	3677705	1710	569	-1
SL1344_3714	yicH	3964078	3965787	1710	569	1
SL1344_1724	treA	1851923	1853635	1713	570	1
SL1344_1915	gcpA	2027311	2029023	1713	570	-1
SL1344_2926	cysI	3111011	3112723	1713	570	-1
SL1344_0039	SL1344_0039	44312	46027	1716	571	1
SL1344_3498	SL1344_3498	3716593	3718308	1716	571	1
SL1344_0033	SL1344_0033	35339	37057	1719	572	1
SL1344_0243	proS	282458	284176	1719	572	-1
SL1344_0874	poxB	966644	968362	1719	572	-1
SL1344_0894	cydC	988163	989884	1722	573	-1
SL1344_2395	ptsI	2542608	2544335	1728	575	1
SL1344_1983	SL1344_1983	2086387	2088117	1731	576	1
SL1344_2145	dld	2261453	2263183	1731	576	1
SL1344_1729	cvrA	1856662	1858395	1734	577	1
SL1344_1844	argS	1960164	1961897	1734	577	1
SL1344_1950	SL1344_1950	2058604	2060337	1734	577	-1
SL1344_3018	recJ	3222669	3224402	1734	577	-1
SL1344_4068	yijP	4354747	4356480	1734	577	-1
SL1344_4342	ytfM	4666633	4668366	1734	577	1
SL1344_0793	ybhF	881213	882949	1737	578	-1
SL1344_3096	SL1344_3096	3301289	3303028	1740	579	-1
SL1344_3517	ggt	3741784	3743526	1743	580	-1
SL1344_1765	ftsI2	1891150	1892895	1746	581	-1
SL1344_3184	dnaG	3395211	3396956	1746	581	1
SL1344_4135	SL1344_4135	4441733	4443478	1746	581	-1
SL1344_0921	msbA	1027002	1028750	1749	582	1
SL1344_4120	aceK	4426367	4428118	1752	583	1
SL1344_3827	SL1344_3827	4088438	4090195	1758	585	1
SL1344_0912	ycaO	1015267	1017027	1761	586	-1
SL1344_2200	yejH	2322264	2324024	1761	586	1
SL1344_2205	yejM	2326636	2328396	1761	586	1
SL1344_0234	SL1344_0234	274178	275941	1764	587	1
SL1344_0122	ftsI	141729	143495	1767	588	1
SL1344_0716	sdhA	798133	799899	1767	588	1
SL1344_0895	cydD	989885	991651	1767	588	-1
SL1344_2693	SL1344_2693	2874421	2876187	1767	588	1
SL1344_0454	mdlA	516253	518025	1773	590	1
SL1344_1836	aspS	1952678	1954450	1773	590	-1
SL1344_0056	SL1344_0056	64862	66637	1776	591	-1
SL1344_0744	dcoA	829385	831160	1776	591	1
SL1344_2956	fucI	3149682	3151457	1776	591	1
SL1344_3324	oadA2	3541466	3543241	1776	591	-1
SL1344_P1_0068	spvB	63874	65649	1776	591	1
SL1344_0706	SL1344_0706	788325	790103	1779	592	1
SL1344_1320	ttrS	1428201	1429979	1779	592	1
SL1344_0455	mdlB	518018	519799	1782	593	1
SL1344_0510	gcl	576955	578736	1782	593	1
SL1344_2284	yfbK	2419401	2421182	1782	593	-1
SL1344_2864	sipB	3051690	3053471	1782	593	-1
SL1344_1220	yeaG	1318681	1320465	1785	594	-1
SL1344_1490	SL1344_1490	1597570	1599354	1785	594	-1
SL1344_4047	SL1344_4047	4328322	4330112	1791	596	-1
SL1344_4280	frdA	4604563	4606353	1791	596	-1
SL1344_1715	SL1344_1715	1842796	1844589	1794	597	1
SL1344_1694	narX	1821135	1822931	1797	598	1
SL1344_3165	assT	3375206	3377002	1797	598	1
SL1344_2545	lepA	2724489	2726288	1800	599	-1
SL1344_2927	cysJ	3112723	3114522	1800	599	-1
SL1344_1467	hyaB2	1568849	1570651	1803	600	-1
SL1344_2295	nuoC	2434204	2436006	1803	600	-1
SL1344_2193	yejA	2313935	2315740	1806	601	1
SL1344_3424	kefB	3628693	3630498	1806	601	-1
SL1344_1819	edd	1935189	1937000	1812	603	-1
SL1344_0396	malZ	455670	457487	1818	605	1
SL1344_3934	SL1344_3934	4207662	4209485	1824	607	1
SL1344_3955	typA	4238822	4240645	1824	607	1
SL1344_2302	yfbS	2441710	2443536	1827	608	-1
SL1344_2831	hycC	3019123	3020949	1827	608	-1
SL1344_P1_0016	traN	17409	19235	1827	608	-1
SL1344_2208	oafA	2329846	2331675	1830	609	1
SL1344_3828	glmS	4090346	4092175	1830	609	-1
SL1344_1876	uvrC	1993986	1995818	1833	610	-1
SL1344_2019	pduG	2118568	2120400	1833	610	1
SL1344_2971	recD	3165738	3167573	1836	611	-1
SL1344_0932	ycbB	1041587	1043428	1842	613	1
SL1344_2287	nuoL	2425377	2427218	1842	613	-1
SL1344_0402	secD	461817	463664	1848	615	1
SL1344_3185	rpoD	3397106	3398953	1848	615	1
SL1344_3912	recQ	4184103	4185950	1848	615	1
SL1344_2501	hscA	2675913	2677763	1851	616	-1
SL1344_3647	selB	3892161	3894011	1851	616	-1
SL1344_3864	ilvD	4133532	4135382	1851	616	1
SL1344_1230	sppA	1329763	1331619	1857	618	-1
SL1344_2097	asmA	2202707	2204563	1857	618	-1
SL1344_3113	gsp	3323050	3324906	1857	618	-1
SL1344_4293	mutL	4622274	4624130	1857	618	1
SL1344_0087	kefC	98781	100643	1863	620	1
SL1344_0416	dxs	474116	475978	1863	620	-1
SL1344_3847	kup	4110905	4112773	1869	622	1
SL1344_0446	cypD	508154	510025	1872	623	1
SL1344_0824	yliA	917362	919233	1872	623	1
SL1344_1845	SL1344_1845	1962086	1963957	1872	623	1
SL1344_0480	htpG	543414	545288	1875	624	1
SL1344_2745	SL1344_2745	2924046	2925920	1875	624	1
SL1344_P2_0012	cib	8294	10174	1881	626	1
SL1344_0018	chiA	18083	19966	1884	627	1
SL1344_0262	sciC	306714	308597	1884	627	-1
SL1344_0366	prpE	421174	423060	1887	628	1
SL1344_1053	scsB	1156887	1158773	1887	628	1
SL1344_4079	btuB	4369506	4371392	1887	628	1
SL1344_0084	SL1344_0084	95962	97851	1890	629	1
SL1344_0153	aceF	178922	180811	1890	629	1
SL1344_3253	deaD	3466890	3468779	1890	629	-1
SL1344_3841	gidA	4103209	4105098	1890	629	-1
SL1344_3155	parE	3364666	3366558	1893	630	-1
SL1344_0708	SL1344_0708	791187	793082	1896	631	1
SL1344_4103	thiC	4401822	4403717	1896	631	-1
SL1344_0628	mrdA	701433	703334	1902	633	-1
SL1344_1002	uup	1108327	1110234	1908	635	1
SL1344_3426	yheS	3631315	3633222	1908	635	1
SL1344_1750	yoaA	1876083	1877993	1911	636	-1
SL1344_3062	speA	3269629	3271542	1914	637	-1
SL1344_4378	SL1344_4378	4710040	4711953	1914	637	1
SL1344_0012	dnaK	11593	13509	1917	638	1
SL1344_3650	mtlA	3896582	3898498	1917	638	1
SL1344_3580	yhjK	3813039	3814958	1920	639	-1
SL1344_0477	dnaX	540395	542323	1929	642	1
SL1344_0640	SL1344_0640	713955	715883	1929	642	1
SL1344_1267	thrS	1369055	1370983	1929	642	1
SL1344_1938	SL1344_1938	2048956	2050884	1929	642	-1
SL1344_2223B	ccmF2	2346703	2348634	1932	643	-1
SL1344_2572	SL1344_2572	2753274	2755205	1932	643	-1
SL1344_3781	ccmF1	4035228	4037159	1932	643	-1
SL1344_1633	rnb	1751199	1753133	1935	644	1
SL1344_3268	ftsH	3486106	3488040	1935	644	-1
SL1344_4361	iolC	4692997	4694934	1938	645	-1
SL1344_3348	yhdA	3566287	3568227	1941	646	-1
SL1344_4336	cpdB	4660140	4662083	1944	647	-1
SL1344_0881	ybjZ	976263	978209	1947	648	1
SL1344_3052	tktA	3257113	3259059	1947	648	-1
SL1344_1233	topB	1333510	1335459	1950	649	1
SL1344_4362	iolD	4695342	4697291	1950	649	1
SL1344_0667	nagE	744669	746621	1953	650	1
SL1344_3644	SL1344_3644	3887215	3889170	1956	651	1
SL1344_0352	mod	402817	404775	1959	652	1
SL1344_4211	acs	4535006	4536964	1959	652	-1
SL1344_2442	aegA	2587331	2589292	1962	653	-1
SL1344_1534	ydcP	1650489	1652453	1965	654	-1
SL1344_P2_0036	ycjA	24121	26085	1965	654	1
SL1344_3336	yhcP	3551420	3553387	1968	655	-1
SL1344_0558	apeE	626681	628651	1971	656	1
SL1344_4509	slt	4859579	4861552	1974	657	1
SL1344_3504	glgX	3725444	3727420	1977	658	-1
SL1344_1599	SL1344_1599	1718053	1720035	1983	660	-1
SL1344_1634	yciR	1753395	1755377	1983	660	1
SL1344_2268	yfbG	2403809	2405791	1983	660	1
SL1344_2752	SL1344_2752	2930996	2932978	1983	660	-1
SL1344_0436	cyoB	494675	496666	1992	663	-1
SL1344_2176	cirA	2294268	2296259	1992	663	-1
SL1344_P1_0039	SL1344_P1_0039	36576	38573	1998	665	-1
SL1344_2437	tktB	2581216	2583216	2001	666	1
SL1344_2365	pgtB	2506214	2508220	2007	668	-1
SL1344_1856	cheA	1974745	1976760	2016	671	-1
SL1344_2390	lig	2536717	2538732	2016	671	-1
SL1344_2448	ypfI	2596792	2598810	2019	672	-1
SL1344_3192	fadH	3406960	3408978	2019	672	1
SL1344_0775	uvrB	863688	865709	2022	673	1
SL1344_3872	rep	4141308	4143332	2025	674	1
SL1344_3629	malS	3871846	3873873	2028	675	1
SL1344_2132	metG	2247455	2249488	2034	677	1
SL1344_3965	yihQ	4250103	4252139	2037	678	-1
SL1344_0042	SL1344_0042	48372	50411	2040	679	-1
SL1344_1373	SL1344_1373	1473399	1475438	2040	679	-1
SL1344_1442	dcp	1546541	1548583	2043	680	1
SL1344_3237	yraM	3454032	3456074	2043	680	1
SL1344_3559	prlC	3785265	3787307	2043	680	-1
SL1344_0797	dinG	886512	888557	2046	681	1
SL1344_1165	SL1344_1165	1270792	1272837	2046	681	1
SL1344_1348	ssaV	1450508	1452553	2046	681	1
SL1344_0687	kdpB	769698	771746	2049	682	-1
SL1344_1774	prc	1898702	1900750	2049	682	-1
SL1344_1813	opdB	1929373	1931424	2052	683	-1
SL1344_0969	SL1344_0969	1073508	1075562	2055	684	1
SL1344_1015	helD	1122756	1124810	2055	684	1
SL1344_0195	fhuB	227657	229714	2058	685	1
SL1344_2861	sipA	3047255	3049312	2058	685	-1
SL1344_2875	invA	3060976	3063033	2058	685	-1
SL1344_2348	mnmC	2487652	2489712	2061	686	1
SL1344_3575	yhjG	3805739	3807799	2061	686	-1
SL1344_2464	ppk	2612653	2614719	2067	688	1
SL1344_4198	siiF	4520485	4522551	2067	688	1
SL1344_2729	SL1344_2729	2906066	2908135	2070	689	1
SL1344_3620	glyS	3861085	3863154	2070	689	-1
SL1344_1488	SL1344_1488	1592913	1594988	2076	691	-1
SL1344_1848	flhAa	1965779	1967857	2079	692	-1
SL1344_2839	fhlA	3026281	3028359	2079	692	1
SL1344_3480	malQ	3693347	3695425	2079	692	-1
SL1344_0972	SL1344_0972	1077233	1079314	2082	693	1
SL1344_2521	cadA	2697730	2699811	2082	693	1
SL1344_3710	recG	3958195	3960276	2082	693	1
SL1344_4420	SL1344_4420	4757260	4759344	2085	694	-1
SL1344_3434	yhfK	3637809	3639896	2088	695	1
SL1344_4161	yjbH	4465224	4467320	2097	698	1
SL1344_3361	SL1344_3361	3579346	3581445	2100	699	1
SL1344_0588	cstAa	660762	662867	2106	701	1
SL1344_0359	foxA	412149	414257	2109	702	1
SL1344_1001	rlmL	1106206	1108314	2109	702	1
SL1344_2111	SL1344_2111	2225173	2227284	2112	703	1
SL1344_3708	spoT	3955384	3957495	2112	703	1
SL1344_3413	fusA	3621040	3623154	2115	704	-1
SL1344_1518	yncD	1630763	1632883	2121	706	1
SL1344_P3_0008	mobA	3338	5467	2130	709	-1
SL1344_3462	igaA	3671706	3673838	2133	710	1
SL1344_3089	speC	3293476	3295611	2136	711	-1
SL1344_3255	pnp	3469952	3472087	2136	711	-1
SL1344_4382	nrdD	4713136	4715274	2139	712	-1
SL1344_0235	ldcC	276017	278158	2142	713	1
SL1344_1526	srfC	1640926	1643070	2145	714	1
SL1344_2307	pta	2446934	2449078	2145	714	1
SL1344_2792	nrdE	2975058	2977202	2145	714	1
SL1344_2357	fadJ	2495821	2497968	2148	715	-1
SL1344_4221	SC4B511c	4546642	4548789	2148	715	-1
SL1344_4463	cstAb	4808148	4810298	2151	716	-1
SL1344_1013	yccS	1120014	1122167	2154	717	-1
SL1344_2093	wzc	2196616	2198775	2160	719	-1
SL1344_2988	aas	3189334	3191493	2160	719	-1
SL1344_3905	uvrD	4177086	4179248	2163	720	1
SL1344_P1_0007	traD	7373	9535	2163	720	-1
SL1344_1982	SL1344_1982	2084162	2086330	2169	722	1
SL1344_3142	ygiR	3349642	3351813	2172	723	-1
SL1344_1141	fhuE	1244029	1246203	2175	724	-1
SL1344_2663	SL1344_2663	2851713	2853893	2181	726	1
SL1344_2762	iroN	2946165	2948345	2181	726	-1
SL1344_4056	katG	4341021	4343201	2181	726	1
SL1344_3505	glgB	3727417	3729603	2187	728	-1
SL1344_0192	fhuA	223735	225924	2190	729	1
SL1344_0284	vgrS	329849	332038	2190	729	1
SL1344_2378	yfeA	2524274	2526463	2190	729	-1
SL1344_3936	fadB	4210855	4213044	2190	729	-1
SL1344_2479	sinH	2646325	2648517	2193	730	-1
SL1344_4472	mdoB	4820282	4822474	2193	730	-1
SL1344_0683	speF	762790	764988	2199	732	-1
SL1344_3541	zntA	3763766	3765964	2199	732	1
SL1344_4044	priA	4324799	4326997	2199	732	-1
SL1344_0988	SL1344_0988	1093029	1095236	2208	735	1
SL1344_1389	rnfC	1488422	1490629	2208	735	-1
SL1344_2466	SL1344_2466	2616301	2618514	2214	737	-1
SL1344_0802	ybiO	891662	893884	2223	740	-1
SL1344_4217	nrfE	4541124	4543346	2223	740	1
SL1344_P2_0056	traY	44633	46864	2232	743	-1
SL1344_2937	relA	3124343	3126577	2235	744	-1
SL1344_2822	hydA	3010313	3012553	2241	746	-1
SL1344_2701	SL1344_2701	2881397	2883640	2244	747	-1
SL1344_2981	ptsP	3181371	3183617	2247	748	-1
SL1344_1253	katE	1353967	1356219	2253	750	-1
SL1344_0573	fepA	641046	643301	2256	751	-1
SL1344_3148	parC	3357651	3359909	2259	752	-1
SL1344_0920	rec2	1024701	1026965	2265	754	1
SL1344_3919	metE	4191307	4193571	2265	754	1
SL1344_4233	adi	4559989	4562259	2271	756	-1
SL1344_0884	clpA	979235	981511	2277	758	1
SL1344_2041	phsA	2136390	2138666	2277	758	-1
SL1344_0599	SL1344_0599	673192	675471	2280	759	1
SL1344_2435	maeB	2577695	2579974	2280	759	-1
SL1344_0910	pflB	1011663	1013945	2283	760	-1
SL1344_2246	nrdA	2379116	2381401	2286	761	1
SL1344_0348	SL1344_0348	398046	400334	2289	762	1
SL1344_P2_0050	trbC	37048	39339	2292	763	-1
SL1344_3213	tdcE	3427137	3429431	2295	764	-1
SL1344_0776	slrP	866199	868496	2298	765	1
SL1344_2144	bglX	2258889	2261186	2298	765	-1
